FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
24/10/2020 15:45:00	10,11	10,08	9,73	9,39	8,98	8,50	8,04	7,63	7,27	6,92	6,57	6,21	5,85	10,12	0
24/10/2020 15:50:00	10,16	10,12	9,81	9,37	8,95	8,56	8,12	7,73	7,38	7,04	6,73	6,41	6,09	10,17	0
24/10/2020 15:55:00	10,14	10,12	9,81	9,47	9,04	8,55	8,14	7,75	7,38	7,03	6,68	6,32	5,97	10,00	0
24/10/2020 16:00:00	10,14	10,04	9,69	9,35	8,96	8,49	8,09	7,72	7,37	7,03	6,70	6,37	6,03	10,14	0
24/10/2020 16:05:00	10,00	10,08	9,77	9,41	9,02	8,55	8,13	7,73	7,37	7,03	6,69	6,34	6,00	10,09	0
24/10/2020 16:10:00	9,99	10,01	9,70	9,36	9,01	8,53	8,14	7,77	7,42	7,08	6,75	6,42	6,08	10,02	0
24/10/2020 16:15:00	9,93	10,03	9,68	9,33	8,89	8,43	8,01	7,61	7,25	6,91	6,57	6,24	5,90	10,00	0
24/10/2020 16:20:00	9,94	9,98	9,72	9,37	8,96	8,58	8,13	7,72	7,37	7,02	6,69	6,35	6,01	9,93	0
24/10/2020 16:25:00	9,88	9,97	9,73	9,41	8,98	8,61	8,19	7,80	7,45	7,11	6,78	6,44	6,11	9,92	0
24/10/2020 16:30:00	9,91	9,96	9,67	9,37	8,99	8,60	8,24	7,90	7,56	7,24	6,94	6,63	6,33	9,92	0
24/10/2020 16:35:00	9,83	9,89	9,65	9,38	9,06	8,65	8,26	7,90	7,56	7,24	6,91	6,58	6,25	9,86	0
24/10/2020 16:40:00	9,80	9,98	9,68	9,40	9,03	8,56	8,16	7,79	7,43	7,09	6,76	6,42	6,08	9,84	0
24/10/2020 16:45:00	9,82	9,96	9,70	9,33	8,89	8,46	8,07	7,69	7,32	6,98	6,66	6,33	6,00	9,85	0
24/10/2020 16:50:00	9,90	9,95	9,72	9,31	8,93	8,56	8,16	7,79	7,44	7,12	6,81	6,50	6,19	9,82	0
24/10/2020 16:55:00	9,84	9,95	9,71	9,40	9,07	8,60	8,24	7,89	7,54	7,21	6,88	6,54	6,21	9,85	0
24/10/2020 17:00:00	9,86	9,99	9,75	9,46	9,08	8,71	8,26	7,86	7,51	7,17	6,84	6,49	6,15	9,89	0
24/10/2020 17:05:00	9,84	9,98	9,72	9,39	9,07	8,65	8,27	7,91	7,57	7,24	6,94	6,62	6,31	9,83	0
24/10/2020 17:10:00	9,80	9,90	9,68	9,38	9,06	8,69	8,28	7,90	7,56	7,23	6,91	6,58	6,25	9,83	0
24/10/2020 17:15:00	9,85	10,02	9,79	9,49	9,17	8,72	8,33	7,96	7,61	7,27	6,94	6,60	6,25	9,84	0
24/10/2020 17:20:00	9,90	9,98	9,76	9,51	9,14	8,78	8,44	8,11	7,78	7,46	7,15	6,84	6,53	9,80	0
24/10/2020 17:25:00	9,71	9,89	9,66	9,38	9,07	8,76	8,37	8,02	7,69	7,39	7,10	6,80	6,51	9,81	0
24/10/2020 17:30:00	9,77	9,93	9,74	9,47	9,14	8,71	8,35	8,00	7,66	7,32	6,99	6,65	6,31	9,82	0
24/10/2020 17:35:00	9,75	10,03	9,87	9,62	9,31	8,94	8,56	8,21	7,87	7,54	7,22	6,90	6,57	9,80	0
24/10/2020 17:40:00	9,80	10,09	10,02	9,77	9,41	9,05	8,61	8,20	7,83	7,47	7,10	6,72	6,34	9,81	0
24/10/2020 17:45:00	9,82	10,03	9,87	9,57	9,23	8,87	8,43	8,03	7,67	7,33	6,99	6,64	6,29	9,80	0
24/10/2020 17:50:00	9,83	10,00	9,86	9,64	9,25	8,84	8,44	8,06	7,70	7,34	6,97	6,60	6,22	9,86	0
24/10/2020 17:55:00	9,93	10,08	9,91	9,61	9,24	8,79	8,37	7,98	7,61	7,25	6,88	6,51	6,14	9,92	0
24/10/2020 18:00:00	9,85	10,04	9,87	9,58	9,27	8,80	8,37	7,97	7,60	7,24	6,87	6,49	6,12	9,92	0
24/10/2020 18:05:00	9,90	10,07	9,87	9,56	9,20	8,79	8,33	7,92	7,56	7,21	6,85	6,49	6,13	9,98	0
24/10/2020 18:10:00	9,91	10,08	9,88	9,57	9,18	8,76	8,34	7,94	7,58	7,22	6,88	6,52	6,17	10,00	0
24/10/2020 18:15:00	10,01	10,17	9,95	9,65	9,30	8,92	8,56	8,22	7,88	7,56	7,25	6,94	6,63	9,98	0
24/10/2020 18:20:00	9,86	10,11	10,00	9,69	9,35	8,98	8,62	8,27	7,92	7,59	7,27	6,94	6,62	9,95	0
24/10/2020 18:25:00	9,85	10,17	10,03	9,78	9,44	9,06	8,71	8,36	8,01	7,69	7,37	7,04	6,71	9,87	0
24/10/2020 18:30:00	9,86	10,08	9,97	9,66	9,33	8,96	8,58	8,22	7,87	7,53	7,20	6,86	6,53	9,81	0
24/10/2020 18:35:00	9,75	10,07	9,97	9,71	9,36	8,95	8,62	8,28	7,93	7,59	7,25	6,91	6,57	9,77	0
24/10/2020 18:40:00	9,71	9,99	9,82	9,56	9,27	8,88	8,56	8,23	7,90	7,59	7,28	6,97	6,66	9,71	0
24/10/2020 18:45:00	9,63	9,93	9,84	9,59	9,28	8,92	8,59	8,26	7,92	7,60	7,28	6,96	6,64	9,67	0
24/10/2020 18:50:00	9,51	9,71	9,62	9,33	9,07	8,77	8,46	8,15	7,83	7,53	7,25	6,96	6,67	9,53	0
24/10/2020 18:55:00	9,52	9,72	9,60	9,33	9,08	8,76	8,47	8,16	7,85	7,56	7,28	7,00	6,72	9,55	0
24/10/2020 19:00:00	9,39	9,67	9,64	9,37	9,05	8,76	8,44	8,11	7,78	7,46	7,15	6,84	6,53	9,47	0
24/10/2020 19:05:00	9,35	9,68	9,60	9,38	9,07	8,80	8,47	8,15	7,83	7,52	7,23	6,93	6,63	9,38	0
24/10/2020 19:10:00	9,34	9,65	9,59	9,33	9,06	8,73	8,41	8,08	7,75	7,44	7,13	6,82	6,51	9,35	0
24/10/2020 19:15:00	9,36	9,69	9,64	9,42	9,14	8,77	8,43	8,09	7,75	7,41	7,08	6,74	6,40	9,37	0
24/10/2020 19:20:00	9,30	9,67	9,61	9,37	9,01	8,61	8,26	7,91	7,55	7,20	6,86	6,52	6,17	9,34	0
24/10/2020 19:25:00	9,40	9,71	9,62	9,34	9,08	8,66	8,30	7,95	7,60	7,27	6,93	6,60	6,26	9,37	0
24/10/2020 19:30:00	9,33	9,55	9,41	9,11	8,77	8,40	8,05	7,70	7,35	7,03	6,71	6,39	6,08	9,35	0
24/10/2020 19:35:00	9,36	9,61	9,41	9,12	8,77	8,33	7,97	7,62	7,26	6,93	6,61	6,28	5,95	9,35	0
24/10/2020 19:40:00	9,35	9,55	9,42	9,14	8,73	8,36	7,97	7,59	7,23	6,88	6,54	6,20	5,85	9,34	0
24/10/2020 19:45:00	9,24	9,56	9,40	9,08	8,68	8,29	7,88	7,50	7,14	6,80	6,47	6,14	5,81	9,35	0
24/10/2020 19:50:00	9,32	9,45	9,26	8,97	8,56	8,20	7,80	7,42	7,07	6,73	6,41	6,08	5,75	9,28	0
24/10/2020 19:55:00	9,29	9,46	9,28	9,03	8,65	8,28	7,86	7,48	7,12	6,78	6,45	6,11	5,77	9,25	0
24/10/2020 20:00:00	9,26	9,39	9,15	8,80	8,47	8,12	7,72	7,36	7,02	6,71	6,41	6,12	5,82	9,28	0
24/10/2020 20:05:00	9,30	9,42	9,23	8,93	8,59	8,18	7,77	7,39	7,03	6,69	6,35	6,01	5,67	9,27	0
24/10/2020 20:10:00	9,25	9,41	9,21	8,92	8,57	8,16	7,76	7,39	7,04	6,71	6,38	6,05	5,71	9,29	0
24/10/2020 20:15:00	9,24	9,37	9,19	8,88	8,51	8,14	7,75	7,39	7,04	6,71	6,39	6,06	5,74	9,24	0
24/10/2020 20:20:00	9,19	9,39	9,21	8,90	8,55	8,21	7,79	7,40	7,06	6,74	6,42	6,11	5,79	9,23	0
24/10/2020 20:25:00	9,18	9,44	9,26	8,98	8,62	8,31	7,91	7,54	7,21	6,89	6,59	6,29	5,99	9,27	0
24/10/2020 20:30:00	9,24	9,44	9,25	8,95	8,63	8,26	7,83	7,44	7,10	6,77	6,45	6,12	5,79	9,21	0
24/10/2020 20:35:00	9,26	9,33	9,16	8,88	8,59	8,17	7,80	7,45	7,10	6,77	6,44	6,11	5,77	9,18	0
24/10/2020 20:40:00	9,17	9,30	9,10	8,78	8,42	8,02	7,62	7,24	6,88	6,55	6,22	5,89	5,56	9,18	0
24/10/2020 20:45:00	9,17	9,29	9,14	8,85	8,50	8,08	7,78	7,46	7,11	6,79	6,48	6,16	5,84	9,17	0
24/10/2020 20:50:00	9,12	9,13	8,92	8,65	8,33	8,03	7,69	7,37	7,06	6,77	6,49	6,21	5,93	9,14	0
24/10/2020 20:55:00	9,06	9,06	8,85	8,60	8,35	8,09	7,83	7,56	7,28	7,02	6,79	6,55	6,31	9,07	0
24/10/2020 21:00:00	8,97	9,08	8,92	8,66	8,43	8,14	7,86	7,56	7,26	6,99	6,74	6,48	6,21	9,02	0
24/10/2020 21:05:00	8,92	9,06	8,90	8,62	8,36	8,15	7,88	7,60	7,32	7,06	6,84	6,61	6,38	8,95	0
24/10/2020 21:10:00	8,94	9,10	8,97	8,72	8,43	8,19	7,94	7,66	7,36	7,09	6,85	6,60	6,35	8,94	0
24/10/2020 21:15:00	8,84	8,99	8,84	8,63	8,46	8,18	7,93	7,66	7,38	7,12	6,88	6,63	6,38	8,90	0
24/10/2020 21:20:00	8,91	8,99	8,83	8,64	8,41	8,22	7,97	7,71	7,44	7,20	6,98	6,75	6,52	8,89	0
24/10/2020 21:25:00	8,81	8,93	8,78	8,60	8,30	8,08	7,83	7,55	7,26	7,00	6,75	6,50	6,25	8,84	0
24/10/2020 21:30:00	8,80	8,98	8,81	8,62	8,34	8,08	7,82	7,54	7,25	6,98	6,74	6,48	6,23	8,77	0
24/10/2020 21:35:00	8,72	8,89	8,76	8,52	8,28	7,96	7,67	7,37	7,06	6,78	6,51	6,23	5,96	8,76	0
24/10/2020 21:40:00	8,71	8,96	8,81	8,50	8,21	7,90	7,56	7,24	6,91	6,62	6,35	6,08	5,81	8,72	0
24/10/2020 21:45:00	8,79	8,89	8,78	8,53	8,25	7,94	7,62	7,30	6,98	6,67	6,38	6,08	5,79	8,74	0
24/10/2020 21:50:00	8,70	8,82	8,69	8,45	8,16	7,90	7,58	7,27	6,96	6,67	6,40	6,12	5,85	8,77	0
24/10/2020 21:55:00	8,67	8,91	8,72	8,41	8,13	7,76	7,45	7,13	6,81	6,52	6,25	5,97	5,70	8,75	0
24/10/2020 22:00:00	8,73	8,85	8,69	8,44	8,10	7,75	7,45	7,13	6,80	6,50	6,21	5,91	5,62	8,75	0
24/10/2020 22:05:00	8,63	8,72	8,59	8,33	8,04	7,72	7,43	7,12	6,81	6,51	6,23	5,95	5,66	8,70	0
24/10/2020 22:10:00	8,68	8,77	8,57	8,32	8,03	7,70	7,41	7,11	6,80	6,51	6,25	5,98	5,71	8,72	0
24/10/2020 22:15:00	8,69	8,82	8,62	8,33	8,03	7,69	7,36	7,03	6,71	6,42	6,14	5,87	5,59	8,74	0
24/10/2020 22:20:00	8,70	8,77	8,59	8,33	8,00	7,77	7,41	7,07	6,77	6,48	6,22	5,95	5,68	8,75	0
24/10/2020 22:25:00	8,75	8,77	8,56	8,22	7,92	7,62	7,31	7,00	6,68	6,40	6,15	5,89	5,63	8,69	0
24/10/2020 22:30:00	8,72	8,70	8,46	8,21	7,95	7,66	7,37	7,08	6,79	6,52	6,28	6,03	5,79	8,70	0
24/10/2020 22:35:00	8,72	8,76	8,52	8,24	7,98	7,71	7,44	7,16	6,87	6,61	6,39	6,15	5,92	8,73	0
24/10/2020 22:40:00	8,63	8,59	8,45	8,20	8,00	7,82	7,61	7,38	7,12	6,88	6,68	6,47	6,26	8,68	0
24/10/2020 22:45:00	8,66	8,73	8,60	8,38	8,14	7,89	7,66	7,40	7,12	6,86	6,62	6,38	6,14	8,67	0
24/10/2020 22:50:00	8,70	8,83	8,73	8,48	8,17	7,95	7,65	7,35	7,04	6,76	6,50	6,24	5,97	8,67	0
24/10/2020 22:55:00	8,59	8,71	8,59	8,33	8,12	7,86	7,57	7,28	6,99	6,72	6,48	6,22	5,97	8,59	0
24/10/2020 23:00:00	8,49	8,69	8,56	8,34	8,11	7,82	7,56	7,28	6,98	6,71	6,46	6,21	5,96	8,56	0
24/10/2020 23:05:00	8,52	8,65	8,55	8,37	8,12	7,86	7,59	7,30	7,00	6,73	6,46	6,19	5,93	8,59	0
24/10/2020 23:10:00	8,53	8,78	8,70	8,52	8,24	7,95	7,61	7,28	6,96	6,65	6,36	6,06	5,75	8,54	0
24/10/2020 23:15:00	8,49	8,59	8,40	8,25	8,01	7,69	7,42	7,14	6,85	6,57	6,31	6,04	5,77	8,48	0
24/10/2020 23:20:00	8,50	8,68	8,58	8,34	8,12	7,80	7,46	7,13	6,81	6,51	6,22	5,92	5,62	8,53	0
24/10/2020 23:25:00	8,54	8,73	8,56	8,33	8,01	7,68	7,36	7,04	6,71	6,41	6,13	5,84	5,55	8,55	0
24/10/2020 23:30:00	8,54	8,62	8,46	8,23	7,96	7,62	7,26	6,92	6,60	6,29	5,99	5,68	5,38	8,54	0
24/10/2020 23:35:00	8,48	8,76	8,56	8,30	7,95	7,60	7,25	6,90	6,56	6,25	5,96	5,67	5,38	8,50	0
24/10/2020 23:40:00	8,44	8,56	8,36	8,14	7,83	7,49	7,16	6,83	6,51	6,22	5,94	5,65	5,36	8,48	0
24/10/2020 23:45:00	8,41	8,55	8,40	8,16	7,79	7,47	7,05	6,68	6,34	6,01	5,69	5,37	5,05	8,43	0
24/10/2020 23:50:00	8,43	8,41	8,16	7,85	7,56	7,25	6,92	6,60	6,29	6,01	5,76	5,51	5,25	8,40	0
24/10/2020 23:55:00	8,40	8,44	8,24	7,94	7,58	7,20	6,86	6,52	6,18	5,86	5,57	5,27	4,97	8,41	0
